country,customer_id,invoice,price,stream_id,times_viewed,date
United Kingdom,12748.0,578211,1.25,85034B,1,2019-11-20
United Kingdom,12748.0,578211,1.25,85034C,1,2019-11-20
United Kingdom,12748.0,578211,4.25,22201,1,2019-11-20
United Kingdom,12748.0,578211,4.95,23569,2,2019-11-20
United Kingdom,12748.0,578211,1.25,22563,1,2019-11-20
United Kingdom,12748.0,578211,1.45,23198,1,2019-11-20
United Kingdom,12748.0,578211,1.9500000000000002,22438,2,2019-11-20
United Kingdom,12748.0,578211,0.85,22197,6,2019-11-20
United Kingdom,12748.0,578211,0.8300000000000001,22209,1,2019-11-20
United Kingdom,12748.0,578211,0.85,20982,1,2019-11-20
United Kingdom,12748.0,578211,4.95,22138,2,2019-11-20
United Kingdom,12748.0,578211,0.42,22817,14,2019-11-20
United Kingdom,12748.0,578211,2.95,85184C,1,2019-11-20
United Kingdom,12748.0,578211,4.95,21849,1,2019-11-20
United Kingdom,12748.0,578211,4.95,21846,1,2019-11-20
United Kingdom,12748.0,578211,1.25,23570,2,2019-11-20
United Kingdom,16168.0,578196,6.95,85048,12,2019-11-20
United Kingdom,16954.0,578192,8.5,22061,12,2019-11-20
United Kingdom,14336.0,578187,0.29,21306,17,2019-11-20
United Kingdom,14336.0,578187,1.25,35646,2,2019-11-20
United Kingdom,14336.0,578187,0.8300000000000001,35648,9,2019-11-20
United Kingdom,14336.0,578187,0.12,85204,2,2019-11-20
United Kingdom,14336.0,578187,2.08,23582,10,2019-11-20
United Kingdom,14336.0,578187,0.8300000000000001,23223,12,2019-11-20
United Kingdom,14336.0,578187,2.95,82482,6,2019-11-20
United Kingdom,14336.0,578187,4.95,23298,6,2019-11-20
United Kingdom,14336.0,578187,0.79,21530,22,2019-11-20
United Kingdom,14336.0,578187,0.39,22066,3,2019-11-20
United Kingdom,14336.0,578187,2.1,21638,12,2019-11-20
United Kingdom,14336.0,578187,0.85,20757,12,2019-11-20
United Kingdom,14336.0,578187,0.39,20992,15,2019-11-20
United Kingdom,14336.0,578187,0.65,84535B,21,2019-11-20
United Kingdom,14336.0,578187,0.29,21642,7,2019-11-20
United Kingdom,14336.0,578187,2.95,22175,12,2019-11-20
United Kingdom,14336.0,578187,2.95,22483,6,2019-11-20
United Kingdom,14336.0,578187,2.95,21733,6,2019-11-20
United Kingdom,14336.0,578187,2.95,85123A,6,2019-11-20
United Kingdom,14336.0,578187,0.39,21810,21,2019-11-20
United Kingdom,14336.0,578187,0.39,21819,8,2019-11-20
United Kingdom,14336.0,578187,0.79,21822,12,2019-11-20
United Kingdom,14336.0,578187,0.39,22065,23,2019-11-20
United Kingdom,14336.0,578187,0.39,22340,8,2019-11-20
United Kingdom,14336.0,578187,0.79,23058,12,2019-11-20
United Kingdom,14336.0,578187,0.39,35953,24,2019-11-20
United Kingdom,14336.0,578187,0.79,22115,12,2019-11-20
United Kingdom,14527.0,578231,9.95,21217,1,2019-11-20
United Kingdom,12748.0,578211,1.25,22562,1,2019-11-20
United Kingdom,14527.0,578231,4.15,23239,8,2019-11-20
United Kingdom,14049.0,578233,3.75,23402,1,2019-11-20
United Kingdom,14049.0,578233,4.95,23411,1,2019-11-20
United Kingdom,14049.0,578233,0.65,21900,1,2019-11-20
United Kingdom,14049.0,578233,0.65,21899,1,2019-11-20
United Kingdom,14049.0,578233,0.65,21902,1,2019-11-20
United Kingdom,14049.0,578233,0.65,21901,1,2019-11-20
United Kingdom,14049.0,578233,3.75,23480,4,2019-11-20
United Kingdom,14049.0,578233,3.75,23423,1,2019-11-20
United Kingdom,14049.0,578233,4.95,22913,1,2019-11-20
United Kingdom,14049.0,578233,1.25,16225,6,2019-11-20
United Kingdom,14049.0,578233,2.55,84931A,2,2019-11-20
United Kingdom,14049.0,578233,6.25,23400,1,2019-11-20
United Kingdom,14049.0,578233,2.55,84931B,2,2019-11-20
United Kingdom,14049.0,578233,1.25,21889,6,2019-11-20
United Kingdom,14049.0,578233,6.25,23108,2,2019-11-20
United Kingdom,14049.0,578233,5.95,23494,2,2019-11-20
United Kingdom,14049.0,578233,2.08,23084,4,2019-11-20
United Kingdom,14049.0,578233,1.65,21731,6,2019-11-20
United Kingdom,14049.0,578233,6.95,20704,1,2019-11-20
United Kingdom,14049.0,578233,8.95,21055,1,2019-11-20
United Kingdom,14049.0,578233,8.95,21056,1,2019-11-20
United Kingdom,14049.0,578233,3.75,85096,2,2019-11-20
United Kingdom,14049.0,578233,2.55,84931B,2,2019-11-20
United Kingdom,14049.0,578233,2.55,20698,2,2019-11-20
United Kingdom,14049.0,578233,0.85,21790,6,2019-11-20
United Kingdom,14049.0,578233,2.55,20697,2,2019-11-20
United Kingdom,14049.0,578233,9.95,23397,1,2019-11-20
United Kingdom,14049.0,578233,0.85,84945,12,2019-11-20
United Kingdom,14049.0,578233,1.65,23681,10,2019-11-20
United Kingdom,14049.0,578233,1.65,23206,10,2019-11-20
United Kingdom,14049.0,578233,1.65,20725,10,2019-11-20
United Kingdom,14049.0,578233,1.65,22383,10,2019-11-20
United Kingdom,14049.0,578233,1.65,23207,10,2019-11-20
United Kingdom,14049.0,578233,1.65,22382,10,2019-11-20
United Kingdom,14049.0,578233,1.65,20727,10,2019-11-20
United Kingdom,14049.0,578233,1.65,22662,10,2019-11-20
United Kingdom,14049.0,578233,3.75,23527,1,2019-11-20
United Kingdom,14049.0,578233,3.75,23525,1,2019-11-20
United Kingdom,14049.0,578233,3.75,23524,1,2019-11-20
United Kingdom,14049.0,578233,8.95,23079,1,2019-11-20
United Kingdom,14049.0,578233,4.95,23537,2,2019-11-20
United Kingdom,14049.0,578233,3.75,23529,1,2019-11-20
United Kingdom,14049.0,578233,3.75,23528,1,2019-11-20
United Kingdom,14049.0,578233,3.75,23527,1,2019-11-20
United Kingdom,14049.0,578233,16.95,22797,1,2019-11-20
United Kingdom,14049.0,578233,0.39,22097,1,2019-11-20
United Kingdom,14049.0,578233,1.25,85034B,1,2019-11-20
United Kingdom,14049.0,578233,1.25,85035C,2,2019-11-20
United Kingdom,14049.0,578233,0.39,22093,2,2019-11-20
United Kingdom,14049.0,578233,0.39,22092,2,2019-11-20
United Kingdom,14049.0,578233,1.69,21136,7,2019-11-20
United Kingdom,14049.0,578233,0.39,23551,12,2019-11-20
United Kingdom,14049.0,578233,8.25,23542,2,2019-11-20
United Kingdom,14049.0,578233,3.75,84580,2,2019-11-20
United Kingdom,14049.0,578233,0.42,21498,0,2019-11-20
United Kingdom,14049.0,578233,2.1,22746,6,2019-11-20
United Kingdom,14049.0,578233,1.25,23076,22,2019-11-20
United Kingdom,14049.0,578233,1.45,22620,8,2019-11-20
United Kingdom,14049.0,578233,0.42,23310,21,2019-11-20
United Kingdom,14049.0,578233,1.25,23077,11,2019-11-20
United Kingdom,14049.0,578233,1.25,23078,16,2019-11-20
United Kingdom,14049.0,578233,4.95,23313,10,2019-11-20
United Kingdom,14049.0,578233,4.15,23312,8,2019-11-20
United Kingdom,14049.0,578233,12.5,23314,1,2019-11-20
United Kingdom,14049.0,578233,1.25,23438,1,2019-11-20
United Kingdom,14049.0,578233,0.8300000000000001,23353,3,2019-11-20
United Kingdom,14049.0,578233,2.55,23311,6,2019-11-20
United Kingdom,14049.0,578233,1.25,21892,6,2019-11-20
United Kingdom,14049.0,578233,1.25,85049E,6,2019-11-20
United Kingdom,14049.0,578233,1.25,85049A,6,2019-11-20
United Kingdom,14049.0,578233,0.85,22571,12,2019-11-20
United Kingdom,14049.0,578233,0.42,22818,12,2019-11-20
United Kingdom,14049.0,578233,2.95,22086,6,2019-11-20
United Kingdom,14049.0,578233,2.95,22910,6,2019-11-20
United Kingdom,14049.0,578233,0.79,23434,10,2019-11-20
United Kingdom,14049.0,578233,1.65,22735,2,2019-11-20
United Kingdom,14527.0,578231,4.15,84997D,2,2019-11-20
United Kingdom,14049.0,578233,0.8300000000000001,23473,6,2019-11-20
United Kingdom,14049.0,578233,0.42,22816,24,2019-11-20
United Kingdom,14049.0,578233,1.65,23571,18,2019-11-20
United Kingdom,14049.0,578233,1.65,22075,6,2019-11-20
United Kingdom,14049.0,578233,3.75,22619,3,2019-11-20
United Kingdom,14049.0,578233,3.25,21890,2,2019-11-20
United Kingdom,14049.0,578233,4.95,22138,2,2019-11-20
United Kingdom,14049.0,578233,2.1,22747,6,2019-11-20
United Kingdom,14049.0,578233,2.1,22748,6,2019-11-20
United Kingdom,14049.0,578233,2.1,22745,6,2019-11-20
United Kingdom,14049.0,578233,3.75,21888,6,2019-11-20
United Kingdom,14049.0,578233,3.75,23229,4,2019-11-20
United Kingdom,14049.0,578233,1.69,11001,17,2019-11-20
United Kingdom,14049.0,578233,2.95,22742,6,2019-11-20
United Kingdom,14049.0,578233,0.29,84077,11,2019-11-20
United Kingdom,14049.0,578233,0.85,21790,12,2019-11-20
United Kingdom,14049.0,578233,2.95,22445,12,2019-11-20
United Kingdom,14049.0,578233,1.65,22082,10,2019-11-20
United Kingdom,14049.0,578233,1.69,21833,6,2019-11-20
United Kingdom,14049.0,578233,2.08,23348,1,2019-11-20
United Kingdom,14049.0,578233,0.42,21918,0,2019-11-20
United Kingdom,14049.0,578233,2.55,21559,6,2019-11-20
United Kingdom,14049.0,578233,2.55,21561,6,2019-11-20
United Kingdom,14049.0,578233,2.55,22352,6,2019-11-20
United Kingdom,14049.0,578233,1.25,23291,6,2019-11-20
United Kingdom,14049.0,578233,1.25,23292,6,2019-11-20
United Kingdom,14049.0,578233,1.45,84380,4,2019-11-20
United Kingdom,14049.0,578233,1.25,22966,4,2019-11-20
United Kingdom,14049.0,578233,1.25,23289,6,2019-11-20
United Kingdom,14049.0,578233,1.25,23290,6,2019-11-20
United Kingdom,14049.0,578233,2.1,84375,4,2019-11-20
United Kingdom,14049.0,578233,4.95,22617,2,2019-11-20
United Kingdom,14049.0,578233,1.65,23583,10,2019-11-20
United Kingdom,14049.0,578233,1.65,20728,10,2019-11-20
United Kingdom,14049.0,578233,2.55,84931A,2,2019-11-20
United Kingdom,14049.0,578233,1.65,20728,10,2019-11-20
United Kingdom,14049.0,578233,1.45,22645,4,2019-11-20
United Kingdom,14049.0,578233,2.55,22637,4,2019-11-20
United Kingdom,14049.0,578233,4.95,23569,12,2019-11-20
United Kingdom,14049.0,578233,0.42,22814,12,2019-11-20
United Kingdom,14049.0,578233,0.42,22817,12,2019-11-20
United Kingdom,14049.0,578233,0.42,21506,12,2019-11-20
United Kingdom,14049.0,578233,0.42,22029,12,2019-11-20
United Kingdom,14049.0,578233,0.42,22024,12,2019-11-20
United Kingdom,14049.0,578233,0.42,22028,12,2019-11-20
United Kingdom,14049.0,578233,0.42,22712,12,2019-11-20
United Kingdom,14049.0,578233,0.42,22037,12,2019-11-20
United Kingdom,14049.0,578233,2.55,21556,2,2019-11-20
United Kingdom,14049.0,578233,0.42,22983,12,2019-11-20
United Kingdom,14049.0,578233,1.65,23190,6,2019-11-20
United Kingdom,14049.0,578233,0.85,22753,1,2019-11-20
United Kingdom,14049.0,578233,1.65,23192,6,2019-11-20
United Kingdom,14049.0,578233,0.65,22492,17,2019-11-20
United Kingdom,14049.0,578233,0.65,23365,12,2019-11-20
United Kingdom,14049.0,578233,0.65,23368,12,2019-11-20
United Kingdom,14049.0,578233,0.65,20975,12,2019-11-20
United Kingdom,14049.0,578233,0.65,20973,12,2019-11-20
United Kingdom,14049.0,578233,0.65,23367,12,2019-11-20
United Kingdom,14049.0,578233,1.65,21832,6,2019-11-20
United Kingdom,14049.0,578233,1.25,22560,12,2019-11-20
United Kingdom,14049.0,578233,0.42,22713,12,2019-11-20
United Kingdom,14049.0,578233,2.95,22271,4,2019-11-20
United Kingdom,14049.0,578233,2.95,22273,4,2019-11-20
United Kingdom,14049.0,578233,2.95,22274,4,2019-11-20
United Kingdom,14527.0,578231,8.95,21630,1,2019-11-20
United Kingdom,14527.0,578231,12.75,21258,2,2019-11-20
United Kingdom,14527.0,578231,8.5,22627,1,2019-11-20
United Kingdom,14527.0,578231,8.5,22193,1,2019-11-20
United Kingdom,14049.0,578233,1.65,23209,10,2019-11-20
United Kingdom,14527.0,578231,1.9500000000000002,47591D,2,2019-11-20
United Kingdom,14527.0,578231,1.25,20677,8,2019-11-20
United Kingdom,14527.0,578231,8.25,48194,1,2019-11-20
United Kingdom,14527.0,578231,5.75,79321,2,2019-11-20
United Kingdom,14527.0,578231,4.95,22112,2,2019-11-20
United Kingdom,14527.0,578231,4.25,22114,1,2019-11-20
United Kingdom,14527.0,578231,4.95,23355,2,2019-11-20
United Kingdom,14527.0,578231,1.25,23330,3,2019-11-20
United Kingdom,14527.0,578231,2.08,21928,11,2019-11-20
United Kingdom,14527.0,578231,6.65,23099,1,2019-11-20
United Kingdom,14527.0,578231,7.95,82484,2,2019-11-20
United Kingdom,14527.0,578231,10.75,22832,1,2019-11-20
United Kingdom,17135.0,578232,85.0,22826,1,2019-11-20
United Kingdom,14049.0,578233,4.15,23391,2,2019-11-20
United Kingdom,14049.0,578233,4.15,23390,2,2019-11-20
United Kingdom,14049.0,578233,1.45,22142,3,2019-11-20
United Kingdom,14049.0,578233,2.1,22144,6,2019-11-20
United Kingdom,14049.0,578233,2.1,22141,3,2019-11-20
United Kingdom,14049.0,578233,4.25,22940,6,2019-11-20
United Kingdom,14049.0,578233,3.75,22750,6,2019-11-20
United Kingdom,14049.0,578233,1.9500000000000002,22992,6,2019-11-20
United Kingdom,14049.0,578233,1.9500000000000002,22991,6,2019-11-20
United Kingdom,14049.0,578233,2.95,21452,3,2019-11-20
United Kingdom,14049.0,578233,1.65,22561,6,2019-11-20
United Kingdom,14049.0,578233,0.85,22909,1,2019-11-20
United Kingdom,14049.0,578233,0.42,23120,1,2019-11-20
United Kingdom,14049.0,578233,0.42,23121,1,2019-11-20
United Kingdom,14049.0,578233,0.85,22907,1,2019-11-20
United Kingdom,14049.0,578233,2.95,22312,1,2019-11-20
United Kingdom,14049.0,578233,1.06,22306,12,2019-11-20
United Kingdom,14049.0,578233,0.42,21703,12,2019-11-20
United Kingdom,14049.0,578233,4.25,22139,13,2019-11-20
United Kingdom,14049.0,578233,1.9500000000000002,47591D,6,2019-11-20
United Kingdom,14049.0,578233,2.89,23234,2,2019-11-20
United Kingdom,14049.0,578233,8.5,22636,2,2019-11-20
United Kingdom,14049.0,578233,1.9500000000000002,22898,6,2019-11-20
United Kingdom,14049.0,578233,1.9500000000000002,21156,6,2019-11-20
United Kingdom,14049.0,578233,2.1,22899,6,2019-11-20
United Kingdom,14049.0,578233,1.9500000000000002,22367,6,2019-11-20
United Kingdom,14049.0,578233,2.95,22809,4,2019-11-20
United Kingdom,14049.0,578233,2.55,22970,6,2019-11-20
United Kingdom,14049.0,578233,0.42,22959,0,2019-11-20
United Kingdom,14049.0,578233,1.25,20972,4,2019-11-20
United Kingdom,14049.0,578233,1.25,20971,4,2019-11-20
United Kingdom,14049.0,578233,4.95,23128,3,2019-11-20
United Kingdom,14049.0,578233,4.95,23127,6,2019-11-20
United Kingdom,14049.0,578233,4.95,23126,6,2019-11-20
United Kingdom,14049.0,578233,1.65,22382,10,2019-11-20
United Kingdom,14049.0,578233,1.65,20726,10,2019-11-20
United Kingdom,14049.0,578233,0.79,23058,6,2019-11-20
United Kingdom,14049.0,578233,1.25,23251,6,2019-11-20
United Kingdom,14049.0,578233,2.89,23247,2,2019-11-20
United Kingdom,14049.0,578233,4.95,22111,2,2019-11-20
United Kingdom,14049.0,578233,1.25,21098,2,2019-11-20
United Kingdom,14049.0,578233,0.42,22489,12,2019-11-20
United Kingdom,14049.0,578233,2.1,22633,1,2019-11-20
United Kingdom,14049.0,578233,2.1,22865,1,2019-11-20
United Kingdom,14049.0,578233,2.1,22866,1,2019-11-20
United Kingdom,14049.0,578233,4.25,21479,2,2019-11-20
United Kingdom,14049.0,578233,4.95,21485,2,2019-11-20
United Kingdom,14049.0,578233,4.25,21484,2,2019-11-20
United Kingdom,14049.0,578233,4.25,84029G,2,2019-11-20
United Kingdom,14049.0,578233,3.75,21481,2,2019-11-20
United Kingdom,14049.0,578233,2.1,22867,1,2019-11-20
United Kingdom,14049.0,578233,2.95,84032B,2,2019-11-20
United Kingdom,14049.0,578233,2.49,23318,2,2019-11-20
United Kingdom,14049.0,578233,1.65,23249,6,2019-11-20
United Kingdom,14049.0,578233,1.25,23250,5,2019-11-20
United Kingdom,14049.0,578233,4.25,72807A,1,2019-11-20
United Kingdom,14049.0,578233,4.25,72807B,1,2019-11-20
United Kingdom,14049.0,578233,2.08,23214,4,2019-11-20
United Kingdom,14049.0,578233,4.25,72807C,1,2019-11-20
United Kingdom,14049.0,578233,0.79,23434,10,2019-11-20
United Kingdom,14049.0,578233,2.89,23109,3,2019-11-20
United Kingdom,14049.0,578233,3.75,23082,1,2019-11-20
United Kingdom,14049.0,578233,1.65,23188,12,2019-11-20
United Kingdom,14049.0,578233,2.08,23241,3,2019-11-20
United Kingdom,14591.0,578519,5.95,21742,1,2019-11-21
United Kingdom,14606.0,578518,1.45,22650,1,2019-11-21
United Kingdom,14591.0,578519,2.95,21262,2,2019-11-21
United Kingdom,14591.0,578519,1.9500000000000002,22992,1,2019-11-21
United Kingdom,14591.0,578519,1.65,23583,1,2019-11-21
United Kingdom,14591.0,578519,3.75,23136,1,2019-11-21
United Kingdom,14591.0,578519,16.95,22847,1,2019-11-21
United Kingdom,14591.0,578519,0.12,20668,12,2019-11-21
United Kingdom,14591.0,578519,4.95,22222,1,2019-11-21
United Kingdom,14591.0,578519,0.85,22355,1,2019-11-21
United Kingdom,14591.0,578519,8.25,22690,1,2019-11-21
United Kingdom,14591.0,578519,1.9500000000000002,22630,1,2019-11-21
United Kingdom,14591.0,578519,4.15,23390,1,2019-11-21
United Kingdom,14591.0,578519,2.95,22327,1,2019-11-21
United Kingdom,14591.0,578519,2.95,23322,1,2019-11-21
United Kingdom,14591.0,578519,1.9500000000000002,22187,4,2019-11-21
United Kingdom,14591.0,578519,1.65,21934,2,2019-11-21
United Kingdom,14591.0,578519,2.08,22385,1,2019-11-21
United Kingdom,14591.0,578519,1.65,22662,1,2019-11-21
United Kingdom,14591.0,578519,1.65,20727,1,2019-11-21
United Kingdom,14591.0,578519,4.15,23389,1,2019-11-21
United Kingdom,14591.0,578519,5.95,21463,1,2019-11-21
United Kingdom,14591.0,578519,2.95,22327,1,2019-11-21
United Kingdom,14591.0,578519,2.95,23322,1,2019-11-21
United Kingdom,14591.0,578519,0.85,20723,1,2019-11-21
United Kingdom,14591.0,578519,1.9500000000000002,22629,1,2019-11-21
United Kingdom,14591.0,578519,4.25,22371,1,2019-11-21
United Kingdom,14606.0,578518,1.65,85114A,1,2019-11-21
United Kingdom,14591.0,578519,1.65,20727,1,2019-11-21
United Kingdom,14606.0,578518,0.65,21901,5,2019-11-21
United Kingdom,14591.0,578519,0.12,20668,19,2019-11-21
United Kingdom,14606.0,578518,4.95,21850,1,2019-11-21
United Kingdom,14606.0,578518,1.25,21390,1,2019-11-21
United Kingdom,14606.0,578518,0.42,21916,2,2019-11-21
United Kingdom,14606.0,578518,1.25,21356,1,2019-11-21
United Kingdom,14606.0,578518,1.65,22082,1,2019-11-21
United Kingdom,14606.0,578518,0.85,84971S,3,2019-11-21
United Kingdom,14606.0,578518,2.08,85099C,3,2019-11-21
United Kingdom,14606.0,578518,0.42,22996,8,2019-11-21
United Kingdom,14606.0,578518,1.25,21828,5,2019-11-21
United Kingdom,14606.0,578518,0.85,22321,12,2019-11-21
United Kingdom,14606.0,578518,4.25,21408,1,2019-11-21
United Kingdom,14606.0,578518,0.85,21789,1,2019-11-21
United Kingdom,14606.0,578518,3.75,20765,1,2019-11-21
United Kingdom,14606.0,578518,4.25,84969,2,2019-11-21
United Kingdom,14606.0,578518,1.25,21949,3,2019-11-21
United Kingdom,14606.0,578518,2.55,22467,3,2019-11-21
United Kingdom,14606.0,578518,5.95,21042,3,2019-11-21
United Kingdom,14606.0,578518,1.65,23300,1,2019-11-21
United Kingdom,14606.0,578518,2.95,22312,1,2019-11-21
United Kingdom,14606.0,578518,2.95,82494L,1,2019-11-21
United Kingdom,14606.0,578518,2.95,22362,1,2019-11-21
United Kingdom,14606.0,578518,1.25,20718,1,2019-11-21
United Kingdom,14591.0,578519,2.08,21931,1,2019-11-21
United Kingdom,14591.0,578519,2.55,21558,1,2019-11-21
United Kingdom,14591.0,578519,2.95,23598,1,2019-11-21
United Kingdom,14591.0,578519,2.55,22352,1,2019-11-21
United Kingdom,14591.0,578519,2.08,21930,2,2019-11-21
United Kingdom,14591.0,578519,0.39,21967,1,2019-11-21
United Kingdom,14591.0,578519,0.39,21980,2,2019-11-21
United Kingdom,14591.0,578519,1.9500000000000002,22131,1,2019-11-21
United Kingdom,14591.0,578519,2.55,22352,1,2019-11-21
United Kingdom,14591.0,578519,1.25,21592,2,2019-11-21
United Kingdom,14591.0,578519,1.25,20978,3,2019-11-21
United Kingdom,14591.0,578519,1.25,20979,1,2019-11-21
United Kingdom,14591.0,578519,0.85,20983,1,2019-11-21
United Kingdom,14591.0,578519,1.65,20727,1,2019-11-21
United Kingdom,14591.0,578519,2.55,85107,1,2019-11-21
United Kingdom,14591.0,578519,2.95,85184C,1,2019-11-21
United Kingdom,14591.0,578519,2.55,85107,1,2019-11-21
United Kingdom,14591.0,578519,2.08,23156,1,2019-11-21
United Kingdom,14591.0,578519,2.55,21558,2,2019-11-21
United Kingdom,14591.0,578519,2.95,22328,1,2019-11-21
United Kingdom,14591.0,578519,2.55,21559,1,2019-11-21
United Kingdom,14591.0,578519,1.65,22174,1,2019-11-21
United Kingdom,14591.0,578519,2.95,22327,2,2019-11-21
United Kingdom,14591.0,578519,1.25,20676,6,2019-11-21
United Kingdom,14591.0,578519,4.15,23240,1,2019-11-21
United Kingdom,14591.0,578519,1.65,22553,3,2019-11-21
United Kingdom,14591.0,578519,1.65,20727,1,2019-11-21
United Kingdom,14591.0,578519,0.39,22097,2,2019-11-21
United Kingdom,14606.0,578518,2.1,22441,1,2019-11-21
United Kingdom,14591.0,578519,1.65,22557,1,2019-11-21
United Kingdom,14591.0,578519,1.65,20725,2,2019-11-21
United Kingdom,14591.0,578519,2.95,82482,2,2019-11-21
United Kingdom,14591.0,578519,2.95,82494L,2,2019-11-21
United Kingdom,14591.0,578519,4.95,22475,1,2019-11-21
United Kingdom,14591.0,578519,2.08,22663,2,2019-11-21
United Kingdom,14591.0,578519,2.95,21262,2,2019-11-21
United Kingdom,14591.0,578519,2.08,85099C,4,2019-11-21
United Kingdom,14591.0,578519,12.75,85066,1,2019-11-21
United Kingdom,14591.0,578519,3.75,22349,1,2019-11-21
United Kingdom,14591.0,578519,2.08,23215,4,2019-11-21
United Kingdom,14591.0,578519,8.25,23491,1,2019-11-21
United Kingdom,14591.0,578519,2.1,21638,2,2019-11-21
United Kingdom,14591.0,578519,1.25,23370,2,2019-11-21
United Kingdom,14591.0,578519,5.95,23356,1,2019-11-21
United Kingdom,14591.0,578519,4.25,22371,3,2019-11-21
United Kingdom,14591.0,578519,1.25,21592,3,2019-11-21
United Kingdom,14591.0,578519,0.19,22608,15,2019-11-21
United Kingdom,14591.0,578519,0.39,22097,3,2019-11-21
United Kingdom,14591.0,578519,3.75,23183,1,2019-11-21
United Kingdom,14591.0,578519,1.65,22555,1,2019-11-21
United Kingdom,14591.0,578519,1.65,22553,1,2019-11-21
United Kingdom,14591.0,578519,1.65,22557,1,2019-11-21
United Kingdom,14591.0,578519,12.75,85066,1,2019-11-21
United Kingdom,14591.0,578519,8.25,48173C,1,2019-11-21
United Kingdom,14591.0,578519,8.25,22366,1,2019-11-21
United Kingdom,14591.0,578519,0.85,46118,2,2019-11-21
United Kingdom,14591.0,578519,7.65,22781,1,2019-11-21
United Kingdom,14591.0,578519,8.25,23541,1,2019-11-21
United Kingdom,14591.0,578519,1.25,23349,1,2019-11-21
United Kingdom,14591.0,578519,1.25,23352,1,2019-11-21
United Kingdom,14591.0,578519,1.9500000000000002,22187,2,2019-11-21
United Kingdom,14606.0,578518,0.39,22286,5,2019-11-21
United Kingdom,16609.0,578513,4.95,22139,6,2019-11-21
United Kingdom,14606.0,578518,1.25,20718,2,2019-11-21
United Kingdom,16885.0,578515,4.15,23461,1,2019-11-21
United Kingdom,16885.0,578515,0.39,22095,1,2019-11-21
United Kingdom,16885.0,578515,0.65,22227,1,2019-11-21
United Kingdom,16885.0,578515,0.85,22156,3,2019-11-21
United Kingdom,16885.0,578515,0.85,35961,5,2019-11-21
United Kingdom,16885.0,578515,0.29,21642,2,2019-11-21
United Kingdom,16885.0,578515,2.95,22086,1,2019-11-21
United Kingdom,16885.0,578515,4.95,47566,1,2019-11-21
United Kingdom,16885.0,578515,8.95,21055,1,2019-11-21
United Kingdom,16885.0,578515,3.75,22751,2,2019-11-21
United Kingdom,16885.0,578515,2.95,21744,1,2019-11-21
United Kingdom,16885.0,578515,1.25,85034C,12,2019-11-21
United Kingdom,16885.0,578515,0.85,22600,2,2019-11-21
United Kingdom,16885.0,578515,0.39,21818,3,2019-11-21
United Kingdom,16885.0,578515,0.39,21819,4,2019-11-21
United Kingdom,16885.0,578515,0.29,22599,2,2019-11-21
United Kingdom,16885.0,578515,1.9500000000000002,22991,1,2019-11-21
United Kingdom,16885.0,578515,1.9500000000000002,22992,1,2019-11-21
United Kingdom,16885.0,578515,1.25,21914,2,2019-11-21
United Kingdom,16885.0,578515,1.25,23570,2,2019-11-21
United Kingdom,16885.0,578515,5.95,21742,1,2019-11-21
United Kingdom,16885.0,578515,2.95,22158,1,2019-11-21
United Kingdom,16885.0,578515,2.95,23322,1,2019-11-21
United Kingdom,16885.0,578515,0.42,22154,5,2019-11-21
United Kingdom,14591.0,578516,1.9500000000000002,22187,2,2019-11-21
United Kingdom,16885.0,578515,1.65,21832,1,2019-11-21
United Kingdom,16885.0,578515,0.65,22227,3,2019-11-21
United Kingdom,16885.0,578515,0.85,22156,1,2019-11-21
United Kingdom,16885.0,578515,0.29,21642,1,2019-11-21
United Kingdom,16609.0,578513,9.95,22120,3,2019-11-21
United Kingdom,14591.0,578519,0.85,22197,6,2019-11-21
United Kingdom,16609.0,578513,1.25,84946,12,2019-11-21
United Kingdom,16609.0,578513,4.25,22779,4,2019-11-21
United Kingdom,16609.0,578513,1.65,84949,12,2019-11-21
United Kingdom,16609.0,578513,1.65,22555,12,2019-11-21
United Kingdom,16609.0,578513,1.65,22551,12,2019-11-21
United Kingdom,16609.0,578513,1.65,22554,12,2019-11-21
United Kingdom,16609.0,578513,2.1,22379,5,2019-11-21
United Kingdom,16609.0,578513,2.1,22865,12,2019-11-21
United Kingdom,16609.0,578513,3.75,23082,6,2019-11-21
United Kingdom,16609.0,578513,3.75,23083,6,2019-11-21
United Kingdom,14591.0,578516,2.95,23322,10,2019-11-21
United Kingdom,14785.0,578514,1.25,85034C,4,2019-11-21
United Kingdom,16885.0,578515,0.42,22154,4,2019-11-21
United Kingdom,16885.0,578515,2.08,23215,4,2019-11-21
United Kingdom,16885.0,578515,1.45,22567,3,2019-11-21
United Kingdom,16885.0,578515,0.38,21287,12,2019-11-21
United Kingdom,16885.0,578515,2.08,23581,1,2019-11-21
United Kingdom,16885.0,578515,1.65,23300,1,2019-11-21
United Kingdom,16885.0,578515,0.85,22156,4,2019-11-21
United Kingdom,16885.0,578515,0.65,22227,4,2019-11-21
United Kingdom,16885.0,578515,2.95,22158,1,2019-11-21
United Kingdom,16885.0,578515,5.95,21742,4,2019-11-21
United Kingdom,16885.0,578515,5.95,23356,1,2019-11-21
United Kingdom,16885.0,578515,4.95,21485,1,2019-11-21
United Kingdom,14785.0,578514,0.79,21822,12,2019-11-21
United Kingdom,14606.0,578518,0.39,22287,2,2019-11-21
United Kingdom,14591.0,578516,1.25,22460,12,2019-11-21
